,Shipment Number,ATF Port Dep 1 Date,ATF Port Dep 1 Yr/Week,Operational plan Port Dep 1 Yr/Week,FFE,TON,Booking Create Date,Booking Status,Receipt Service Mode,Delivery Service Mode,Cargo Type,Container Type,Container Size,String,String Direction,POR Site Code,POR Country Code,POR Cluster Code,POR Region Code,POD Country Code,POD Cluster Code,POD Region Code,LOPFI Site Code,LOPFI Country Code,LOPFI Region Code,LOPFI Cluster Code,DIPLA Site Code,DIPLA Country Code,DIPLA Cluster Code,DIPLA Region Code,Est Trans days,Atf Trans days
652,551786309,9/11/2010,2010/36,2010/36,1,7374,07/15/2010,Active,CY,CY,REEF,REEF,40,ELAEUR101,ES ,SEGOT01 ,SE,SCA,NEU,BR,BRC,LAM,SEGOT01,SE,NEU,SCA,BRSSZ30P,BR,BRC,LAM,50.0,
653,551786348,9/2/2010,2010/35,2010/35,1,698,07/15/2010,Active,CY,CY,REEF,REEF,40,ELAEUR101,ES ,FIHELTM ,FI,RUC,NEU,BR,BRC,LAM,FIHELTM,FI,NEU,RUC,BRSSZ37,BR,BRC,LAM,56.0,60.0
654,551786551,9/26/2010,2010/38,2010/38,1,20083,07/15/2010,Active,SD,CY,DRY,DRY,40,OCEWNA065,S  ,        ,US,USC,NAM,AU,AUC,APA,USLGBTS,US,NAM,USC,AUMEL15,AU,AUC,APA,123.0,123.0
655,551786811,9/17/2010,2010/37,2010/37,5,11039,07/15/2010,Active,CY,CY,DRY,DRY,20,FEAEUR410,W  ,TWKAOOD ,TW,TWC,NAS,SE,SCA,NEU,TWKAOOD,TW,NAS,TWC,SEGOT01,SE,SCA,NEU,67.0,54.0
656,551786812,9/17/2010,2010/37,2010/37,5,1984,07/15/2010,Active,CY,CY,DRY,DRY,20,FEAEUR410,W  ,TWKAOOD ,TW,TWC,NAS,SE,SCA,NEU,TWKAOOD,TW,NAS,TWC,SEGOT01,SE,SCA,NEU,67.0,54.0
657,551786819,9/17/2010,2010/37,2010/37,5,23329,07/15/2010,Active,CY,CY,DRY,DRY,20,FEAEUR410,W  ,TWKAOOD ,TW,TWC,NAS,SE,SCA,NEU,TWKAOOD,TW,NAS,TWC,SEGOT01,SE,SCA,NEU,67.0,56.0
658,551786822,9/3/2010,2010/35,2010/35,5,2423,07/15/2010,Active,CY,CY,DRY,DRY,20,FEAEUR410,W  ,TWKAOOD ,TW,TWC,NAS,SE,SCA,NEU,TWKAOOD,TW,NAS,TWC,SEGOT01,SE,SCA,NEU,67.0,56.0
659,551786825,9/3/2010,2010/35,2010/35,5,18025,07/15/2010,Active,CY,CY,DRY,DRY,20,FEAEUR410,W  ,TWKAOOD ,TW,TWC,NAS,SE,SCA,NEU,TWKAOOD,TW,NAS,TWC,SEGOT01,SE,SCA,NEU,67.0,53.0
660,551786828,9/30/2010,2010/39,2010/39,5,24811,07/15/2010,Active,CY,CY,DRY,DRY,20,FEAEUR410,W  ,TWKAOOD ,TW,TWC,NAS,SE,SCA,NEU,TWKAOOD,TW,NAS,TWC,SEGOT01,SE,SCA,NEU,67.0,55.0
661,551787077,9/15/2010,2010/37,2010/37,2,53418,07/15/2010,Active,SD,CY,DRY,DRY,40,OCEEUR888,S  ,        ,BE,BEC,NEU,NC,NZC,APA,BEZEE01,BE,NEU,BEC,NCNOUTM,NC,NZC,APA,208.0,188.0
662,551787287,9/3/2010,2010/35,2010/35,1,18681,07/15/2010,Active,SD,CY,DRY,DRY,40,FEAEUR410,E  ,        ,SE,SCA,NEU,CN,PRS,NAS,SEGOT01,SE,NEU,SCA,CNFOSNY,CN,PRS,NAS,84.0,
663,551787287,9/3/2010,2010/35,2010/35,15,277507,07/15/2010,Active,SD,CY,DRY,DRY,40,FEAEUR410,E  ,        ,SE,SCA,NEU,CN,PRS,NAS,SEGOT01,SE,NEU,SCA,CNFOSNY,CN,PRS,NAS,1245.0,835.0
664,551787377,9/8/2010,2010/36,2010/36,1,20794,07/15/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,BEANTDGD,BE,BEC,NEU,HK,PRS,NAS,BEANTDGD,BE,NEU,BEC,HKHKGMO,HK,PRS,NAS,64.0,51.0
665,551787413,9/22/2010,2010/38,2010/38,1,21057,07/15/2010,Active,CY,CY,DRY,DRY,45,FEANAM770,W  ,USCHIJI ,US,USC,NAM,HK,PRS,NAS,USLSATM,US,NAM,USC,HKHKGMO,HK,PRS,NAS,73.0,49.0
666,551787415,9/2/2010,2010/35,2010/35,10,45636,07/15/2010,Active,CY,CY,DRY,DRY,20,WAFEUR999,S  ,ITNAP11 ,IT,ITC,MED,NG,CWA,AFR,ITNAP11,IT,MED,ITC,NGON1PT,NG,CWA,AFR,2020.0,1485.0
667,551787438,9/8/2010,2010/36,2010/36,1,2182,07/15/2010,Active,CY,CY,DRY,DRY,45,FEANAM621,W  ,USCHIJI ,US,USC,NAM,HK,PRS,NAS,USLSATM,US,NAM,USC,HKHKGMO,HK,PRS,NAS,77.0,65.0
668,551787674,9/11/2010,2010/36,2010/36,2,4701,07/15/2010,Active,CY,CY,DRY,DRY,40,MEDNAM643,E  ,USMIATM ,US,USC,NAM,IT,ITC,MED,USMIATM,US,NAM,USC,ITLGHTM,IT,ITC,MED,106.0,62.0
669,551787682,9/18/2010,2010/37,2010/37,15,878937,07/15/2010,Active,SD,CY,DRY,DRY,20,FEAEUR410,E  ,        ,NO,SCA,NEU,ID,IDC,APA,NOLAVTM,NO,NEU,SCA,IDFHKTM,ID,IDC,APA,2280.0,2316.0
670,551787703,9/4/2010,2010/35,2010/35,1,16493,07/15/2010,Active,CY,CY,REEF,REEF,40,FEANAM999,W  ,CATORBT ,CA,USC,NAM,SG,MYC,APA,CAMONCT,CA,NAM,USC,SGSINPS,SG,MYC,APA,46.0,73.0
671,551788031,9/7/2010,2010/36,2010/36,8,228135,07/15/2010,Active,CY,CY,DRY,DRY,40,FEAEUR412,E  ,NLROT01 ,NL,NLC,NEU,TH,THC,APA,NLROT01,NL,NEU,NLC,THLZPB1,TH,THC,APA,512.0,360.0
672,551788349,9/3/2010,2010/35,2010/35,5,1448,07/15/2010,Active,SD,CY,DRY,DRY,20,WAFEURW6A,S  ,        ,DE,DEC,NEU,SN,SNC,AFR,NLROT10,NL,NEU,NLC,SNDKRPT,SN,SNC,AFR,76.0,
673,551788510,9/28/2010,2010/39,2010/39,5,4376,07/15/2010,Active,CY,CY,DRY,TANK,20,FEAENA750,W  ,USNWKSL ,US,USC,NAM,CN,PRE,NAS,USNWKSL,US,NAM,USC,CNSGHY1,CN,PRE,NAS,,
674,551788708,9/18/2010,2010/37,2010/37,1,18315,07/15/2010,Active,SD,CY,DRY,DRY,40,FEANAM760,W  ,        ,US,USC,NAM,TW,TWC,NAS,USLGBPA,US,NAM,USC,TWKAOOD,TW,TWC,NAS,64.0,58.0
675,551788775,9/5/2010,2010/35,2010/35,1,117,07/15/2010,Active,SD,CY,DRY,DRY,40,OCEWNA065,S  ,        ,US,USC,NAM,AU,AUC,APA,USLGBTS,US,NAM,USC,AUSYDTM,AU,AUC,APA,70.0,76.0
676,551788836,9/1/2010,2010/35,2010/35,2,25918,07/15/2010,Active,CY,CY,DRY,DRY,40,NEUNAM891,E  ,USHOUTM ,US,USC,NAM,BE,BEC,NEU,USHOUTM,US,NAM,USC,NLROT01,NL,NLC,NEU,126.0,
677,551789077,9/9/2010,2010/36,2010/36,6,177636,07/15/2010,Active,CY,CY,REEF,REEF,40,SAFNAM040,S  ,USCHSTM ,US,USC,NAM,ZA,SAF,AFR,USCHSTM,US,NAM,USC,ZADUR04,ZA,SAF,AFR,438.0,456.0
678,551789160,9/4/2010,2010/35,2010/35,5,17249,07/15/2010,Active,CY,CY,DRY,DRY,20,WAFEURW9A,S  ,PTLISRS ,PT,IBE,MED,GW,SNC,AFR,PTSEUTM,PT,MED,IBE,GWBXOPT,GW,SNC,AFR,60.0,51.0
679,551789248,9/17/2010,2010/37,2010/37,1,25515,07/15/2010,Active,CY,CY,DRY,DRY,40,SAFNAM999,S  ,CAVNRDP ,CA,USC,NAM,ZA,SAF,AFR,CAVNRDP,CA,NAM,USC,ZADUR04,ZA,SAF,AFR,94.0,77.0
680,551789269,9/5/2010,2010/35,2010/35,1,24648,07/15/2010,Active,CY,CY,DRY,DRY,20,OCEWNA065,S  ,USHOUBC ,US,USC,NAM,AU,AUC,APA,USLGBTS,US,NAM,USC,AUMEL15,AU,AUC,APA,192.0,176.0
681,551789712,9/3/2010,2010/35,2010/35,5,18988,07/15/2010,Active,CY,SD,DRY,DRY,20,OCEENA061,N  ,NZAKLTM ,NZ,NZC,APA,US,USC,NAM,NZAKLTM,NZ,APA,NZC,USSAVGC,US,USC,NAM,200.0,84.0
682,551789716,9/1/2010,2010/35,2010/35,1,12274,07/15/2010,Active,SD,CY,DRY,DRY,40,NEUNAM891,E  ,        ,US,USC,NAM,NL,NLC,NEU,USHOUTM,US,NAM,USC,NLROT01,NL,NLC,NEU,98.0,66.0
683,551789725,9/3/2010,2010/35,2010/35,5,18988,07/15/2010,Active,CY,SD,DRY,DRY,20,OCEENA061,N  ,NZAKLTM ,NZ,NZC,APA,US,USC,NAM,NZAKLTM,NZ,APA,NZC,USSAVGC,US,USC,NAM,200.0,88.0
684,551789746,9/26/2010,2010/38,2010/38,5,18988,07/15/2010,Active,CY,SD,DRY,DRY,20,OCEENA061,N  ,NZAKLTM ,NZ,NZC,APA,US,USC,NAM,NZAKLTM,NZ,APA,NZC,USSAVGC,US,USC,NAM,212.0,86.0
685,551789762,9/26/2010,2010/38,2010/38,5,18988,07/15/2010,Active,CY,SD,DRY,DRY,20,OCEENA061,N  ,NZAKLTM ,NZ,NZC,APA,US,USC,NAM,NZAKLTM,NZ,APA,NZC,USSAVGC,US,USC,NAM,212.0,88.0
686,551789772,9/18/2010,2010/37,2010/37,5,18988,07/15/2010,Active,CY,SD,DRY,DRY,20,OCEENA061,N  ,NZAKLTM ,NZ,NZC,APA,US,USC,NAM,NZAKLTM,NZ,APA,NZC,USSAVGC,US,USC,NAM,212.0,78.0
687,551789782,9/5/2010,2010/35,2010/35,1,9711,07/15/2010,Active,CY,CY,DRY,DRY,40,FEANAM770,W  ,USMIATM ,US,USC,NAM,HK,PRS,NAS,USMIATM,US,NAM,USC,HKHKGMO,HK,PRS,NAS,66.0,40.0
688,551789805,9/15/2010,2010/37,2010/37,2,24655,07/15/2010,Active,SD,CY,DRY,DRY,40,NEUNAM891,E  ,        ,US,USC,NAM,NL,NLC,NEU,USHOUTM,US,NAM,USC,NLROT01,NL,NLC,NEU,156.0,130.0
689,55178987A,9/15/2010,2010/37,2010/37,2,19528,08/05/2010,Active,SD,CY,DRY,DRY,40,ELANAM999,R  ,        ,US,USC,NAM,BR,BRC,LAM,USNOLPO,US,NAM,USC,BRVIXTM,BR,BRC,LAM,222.0,184.0
690,551790013,9/10/2010,2010/36,2010/36,1,2268,07/15/2010,Active,CY,CY,DRY,DRY,40,OCEOCE062,E  ,AUMELTM ,AU,AUC,APA,NZ,NZC,APA,AUMELTM,AU,APA,AUC,NZAKLTM,NZ,NZC,APA,42.0,26.0
691,551790162,9/1/2010,2010/35,2010/35,1,18535,07/16/2010,Active,CY,SD,DRY,DRY,40,OCEENA061,N  ,NZNOICT ,NZ,NZC,APA,US,USC,NAM,NZNOICT,NZ,APA,NZC,USSAVGC,US,USC,NAM,100.0,85.0
692,551791908,9/10/2010,2010/36,2010/36,5,132242,07/16/2010,Active,CY,CY,DRY,DRY,40,AUSNEA080,N  ,AUFRE15 ,AU,AUC,APA,KR,KRC,NAS,AUFRE15,AU,APA,AUC,KRKWYTM,KR,KRC,NAS,360.0,185.0
693,551792073,9/4/2010,2010/35,2010/35,1,28303,07/16/2010,Active,CY,CY,DRY,DRY,40,OCEEUR888,N  ,AUADLRT ,AU,AUC,APA,MU,MUC,AFR,AUMELTM,AU,APA,AUC,MUPLOTM,MU,MUC,AFR,117.0,85.0
694,551792373,9/4/2010,2010/35,2010/35,1,2252,07/16/2010,Active,CY,CY,DRY,DRY,40,AUSNEA080,N  ,AUBNE09 ,AU,AUC,APA,KR,KRC,NAS,AUBNE09,AU,APA,AUC,KRBUSPN,KR,KRC,NAS,47.0,27.0
695,551792513,9/18/2010,2010/37,2010/37,8,210033,07/16/2010,Active,SD,CY,DRY,DRY,40,EAFEUR888,S  ,        ,SE,SCA,NEU,KE,KEC,AFR,SEGOT01,SE,NEU,SCA,KEMBATM,KE,KEC,AFR,992.0,813.0
696,551793072,9/1/2010,2010/35,2010/35,5,3307,07/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,DEBRVTM ,DE,DEC,NEU,AU,AUC,APA,DEBRVTM,DE,NEU,DEC,AUFRETM,AU,AUC,APA,78.0,60.0
697,551793095,9/3/2010,2010/35,2010/35,6,129855,07/16/2010,Active,SD,SD,DRY,DRY,40,FEAEUR400,E  ,        ,SE,SCA,NEU,CN,PRE,NAS,SEGOT01,SE,NEU,SCA,CNSGHY1,CN,PRE,NAS,432.0,457.0
698,551793552,9/3/2010,2010/35,2010/35,3,60539,07/16/2010,Active,SD,SD,DRY,DRY,40,FEAEUR400,E  ,        ,SE,SCA,NEU,CN,PRE,NAS,SEGOT01,SE,NEU,SCA,CNSGHY1,CN,PRE,NAS,228.0,273.0
699,551793813,9/3/2010,2010/35,2010/35,5,5949,07/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR416,W  ,CNYATCT ,CN,PRS,NAS,IT,ITC,MED,CNYATCT,CN,NAS,PRS,ITGOA11,IT,ITC,MED,72.0,58.0
700,551794074,9/1/2010,2010/35,2010/35,1,27848,07/16/2010,Active,CY,CY,DRY,DRY,40,WAFEUR999,N  ,GQRA8TM ,GQ,CMC,AFR,IT,ITC,MED,GQRA8TM,GQ,AFR,CMC,ITLGHTM,IT,ITC,MED,65.0,116.0
701,551794074,11/26/2010,2010/47,2010/35,1,26095,07/16/2010,Active,CY,CY,DRY,DRY,40,WAFEUR999,N  ,GQRA8TM ,GQ,CMC,AFR,IT,ITC,MED,GQRA8TM,GQ,AFR,CMC,ITLGHTM,IT,ITC,MED,52.0,38.0
702,551794189,9/1/2010,2010/35,2010/35,5,12391,07/16/2010,Active,CY,CY,DRY,DRY,20,WAFEUR999,N  ,GQRA8TM ,GQ,CMC,AFR,IT,ITC,MED,GQRA8TM,GQ,AFR,CMC,ITLGHTM,IT,ITC,MED,472.0,84.0
703,551794189,9/1/2010,2010/35,2010/35,1,26096,07/16/2010,Active,CY,CY,DRY,DRY,40,WAFEUR999,N  ,GQRA8TM ,GQ,CMC,AFR,IT,ITC,MED,GQRA8TM,GQ,AFR,CMC,ITLGHTM,IT,ITC,MED,52.0,80.0
704,551794230,9/1/2010,2010/35,2010/35,1,27507,07/16/2010,Active,CY,CY,DRY,DRY,40,WAFEUR999,N  ,GQRA8TM ,GQ,CMC,AFR,IT,ITC,MED,GQRA8TM,GQ,AFR,CMC,ITLGHTM,IT,ITC,MED,64.0,94.0
705,551794266,9/1/2010,2010/35,2010/35,1,28213,07/16/2010,Active,CY,CY,DRY,DRY,40,WAFEUR999,N  ,GQRA8TM ,GQ,CMC,AFR,IT,ITC,MED,GQRA8TM,GQ,AFR,CMC,ITLGHTM,IT,ITC,MED,71.0,94.0
706,551794287,9/1/2010,2010/35,2010/35,3,80951,07/16/2010,Active,CY,CY,DRY,DRY,40,WAFEUR999,N  ,GQRA8TM ,GQ,CMC,AFR,IT,ITC,MED,GQRA8TM,GQ,AFR,CMC,ITLGHTM,IT,ITC,MED,213.0,351.0
707,551794500,9/9/2010,2010/36,2010/36,225,1176455,07/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR412,E  ,BEZEE01 ,BE,BEC,NEU,TH,THC,APA,BEZEE01,BE,NEU,BEC,THLZPB1,TH,THC,APA,3150.0,2290.0
708,551794555,9/2/2010,2010/35,2010/35,17,952089,07/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR412,E  ,BEZEE01 ,BE,BEC,NEU,TH,THC,APA,BEZEE01,BE,NEU,BEC,THLZPB1,TH,THC,APA,2278.0,1723.0
709,551794942,9/5/2010,2010/35,2010/35,1,41866,07/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,NLROT01 ,NL,NLC,NEU,NZ,NZC,APA,NLROT01,NL,NEU,NLC,NZAKLTM,NZ,NZC,APA,166.0,
710,551794966,9/8/2010,2010/36,2010/36,1,4325,07/16/2010,Active,CY,CY,DRY,DRY,40,MEDMED888,,ILHFAPT ,IL,ILC,MED,PT,IBE,MED,ILHFAPT,IL,MED,ILC,PTLEXTM,PT,IBE,MED,57.0,37.0
711,551795035,9/25/2010,2010/38,2010/38,20,545251,07/16/2010,Active,CY,SD,DRY,DRY,40,FEAEUR410,E  ,FIKTKCT ,FI,RUC,NEU,JP,JPC,NAS,FIKTKCT,FI,NEU,RUC,JPKOBR4,JP,JPC,NAS,1620.0,1396.0
712,551795251,9/5/2010,2010/35,2010/35,2,81364,07/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,NLROT01 ,NL,NLC,NEU,NZ,NZC,APA,NLROT01,NL,NEU,NLC,NZAKLTM,NZ,NZC,APA,328.0,267.0
713,551795276,9/11/2010,2010/36,2010/36,5,14121,07/16/2010,Active,CY,SD,DRY,DRY,20,FEAEUR410,E  ,FIRMATM ,FI,RUC,NEU,JP,JPC,NAS,FIRMATM,FI,NEU,RUC,JPKOBR4,JP,JPC,NAS,63.0,60.0
714,551795276,9/11/2010,2010/36,2010/36,20,565425,07/16/2010,Active,CY,SD,DRY,DRY,40,FEAEUR410,E  ,FIRMATM ,FI,RUC,NEU,JP,JPC,NAS,FIRMATM,FI,NEU,RUC,JPKOBR4,JP,JPC,NAS,1300.0,1269.0
715,551795688,9/6/2010,2010/36,2010/36,2,325,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR412,W  ,THBKKLK ,TH,THC,APA,NL,NLC,NEU,THLZPB1,TH,APA,THC,NLROT01,NL,NLC,NEU,178.0,159.0
716,551796026,9/10/2010,2010/36,2010/36,4,85108,07/16/2010,Active,SD,SD,DRY,DRY,40,FEAEUR400,E  ,        ,SE,SCA,NEU,CN,PRE,NAS,SEGOT01,SE,NEU,SCA,CNSGHY1,CN,PRE,NAS,312.0,317.0
717,551796055,9/8/2010,2010/36,2010/36,15,43388,07/16/2010,Active,SD,CY,DRY,DRY,20,OCEEUR888,S  ,        ,DE,DEC,NEU,AU,AUC,APA,DEBRVTM,DE,NEU,DEC,AUFRE15,AU,AUC,APA,231.0,225.0
718,551796113,7/23/2010,2010/29,2010/35,1,1481,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,112.0,116.0
719,551796113,9/1/2010,2010/35,2010/35,99,473792,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,11088.0,6406.0
720,551796113,9/1/2010,2010/35,2010/35,92,417955,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,10580.0,5625.0
721,551796134,9/8/2010,2010/36,2010/36,173,729404,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,16654.0,
722,551796182,9/10/2010,2010/36,2010/36,4,85555,07/16/2010,Active,SD,SD,DRY,DRY,40,FEAEUR400,E  ,        ,SE,SCA,NEU,CN,PRE,NAS,SEGOT01,SE,NEU,SCA,CNSGHY1,CN,PRE,NAS,316.0,312.0
723,551796187,9/10/2010,2010/36,2010/36,2,41456,07/16/2010,Active,SD,SD,DRY,DRY,40,FEAEUR400,E  ,        ,SE,SCA,NEU,CN,PRE,NAS,SEGOT01,SE,NEU,SCA,CNSGHY1,CN,PRE,NAS,158.0,228.0
724,551796189,9/10/2010,2010/36,2010/36,2,43615,07/16/2010,Active,SD,SD,DRY,DRY,40,FEAEUR400,E  ,        ,SE,SCA,NEU,CN,PRE,NAS,SEGOT01,SE,NEU,SCA,CNSGHY1,CN,PRE,NAS,156.0,152.0
725,551796198,9/8/2010,2010/36,2010/36,5,7744,07/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR621,W  ,PHMNLTM ,PH,PHC,APA,TN,MGB,MED,PHMNLTM,PH,APA,PHC,TNTUNTM,TN,MGB,MED,74.0,55.0
726,551796242,9/1/2010,2010/35,2010/35,5,23084,07/16/2010,Active,SD,CY,DRY,DRY,20,OCEEUR888,S  ,        ,DE,DEC,NEU,AU,AUC,APA,DEBRVTM,DE,NEU,DEC,AUBNE09,AU,AUC,APA,88.0,96.0
727,551796242,9/1/2010,2010/35,2010/35,25,11588,07/16/2010,Active,SD,CY,DRY,DRY,20,OCEEUR888,S  ,        ,DE,DEC,NEU,AU,AUC,APA,DEBRVTM,DE,NEU,DEC,AUBNE09,AU,AUC,APA,440.0,476.0
728,551796368,9/1/2010,2010/35,2010/35,35,105689,07/16/2010,Active,SD,CY,DRY,DRY,20,OCEEUR888,S  ,        ,DE,DEC,NEU,AU,AUC,APA,DEBRVTM,DE,NEU,DEC,AUBNE09,AU,AUC,APA,616.0,658.0
729,551796442,9/1/2010,2010/35,2010/35,45,150574,07/16/2010,Active,SD,CY,DRY,DRY,20,OCEEUR888,S  ,        ,DE,DEC,NEU,AU,AUC,APA,DEBRVTM,DE,NEU,DEC,AUBNE09,AU,AUC,APA,792.0,842.0
730,551796738,9/17/2010,2010/37,2010/37,1,27734,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR416,E  ,FRFSMTM ,FR,FRC,NEU,SG,MYC,APA,FRFSMTM,FR,NEU,FRC,SGSINPS,SG,MYC,APA,63.0,44.0
731,551797005,9/1/2010,2010/35,2010/35,2,20635,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,230.0,120.0
732,551797041,9/8/2010,2010/36,2010/36,2,18088,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,196.0,
733,551797099,9/14/2010,2010/37,2010/37,1,85,07/16/2010,Active,CY,CY,DRY,DRY,40,WAFAMR888,AW ,USHOUTM ,US,USC,NAM,NG,CWA,AFR,USHOUTM,US,NAM,USC,NGVU2TM,NG,CWA,AFR,132.0,95.0
734,551797125,9/23/2010,2010/38,2010/38,5,4394,07/16/2010,Active,CY,CY,DRY,DRY,20,WLAEUR84K,S  ,DEBRVTM ,DE,DEC,NEU,GT,MIC,LAM,DEBRVTM,DE,NEU,DEC,GTSDCTM,GT,MIC,LAM,89.0,67.0
735,551797344,9/18/2010,2010/37,2010/37,1,26927,07/16/2010,Active,CY,CY,DRY,DRY,40,ELAEUR101,SE ,ARBUET4 ,AR,RIV,LAM,FI,RUC,NEU,ARBUET4,AR,LAM,RIV,FIHELTM,FI,RUC,NEU,73.0,53.0
736,551797513,9/1/2010,2010/35,2010/35,1,17742,07/16/2010,Active,CY,CY,DRY,DRY,45,FEANAM621,W  ,USCHIJI ,US,USC,NAM,HK,PRS,NAS,USLSATM,US,NAM,USC,HKHKGMO,HK,PRS,NAS,77.0,58.0
737,551797637,9/2/2010,2010/35,2010/35,3,120203,07/16/2010,Active,SD,CY,DRY,DRY,20,OCEEUR888,S  ,        ,GB,GBC,NEU,AU,AUC,APA,GBGMOTM,GB,NEU,GBC,AUSYD11,AU,AUC,APA,529.0,501.0
738,551797637,9/2/2010,2010/35,2010/35,15,57891,07/16/2010,Active,SD,CY,DRY,DRY,20,OCEEUR888,S  ,        ,GB,GBC,NEU,AU,AUC,APA,GBGMOTM,GB,NEU,GBC,AUSYD11,AU,AUC,APA,264.0,265.0
739,551805362,9/9/2010,2010/36,2010/36,4,104888,07/16/2010,Active,SD,CY,DRY,DRY,40,NEUNAM892,E  ,        ,US,USC,NAM,DE,DEC,NEU,USCHSTM,US,NAM,USC,DEHAMEK,DE,DEC,NEU,288.0,395.0
740,551805455,9/14/2010,2010/37,2010/37,6,1642,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAWNA750,W  ,USSEA18 ,US,USC,NAM,JP,JPC,NAS,USSEA18,US,NAM,USC,JPHHE01,JP,JPC,NAS,426.0,258.0
741,551805547,9/4/2010,2010/35,2010/35,15,66116,07/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR416,E  ,FRFSMTM ,FR,FRC,NEU,KR,KRC,NAS,FRFSMTM,FR,NEU,FRC,KRBUSHT,KR,KRC,NAS,222.0,150.0
742,551805832,9/2/2010,2010/35,2010/35,14,390887,07/16/2010,Active,CY,CY,DRY,DRY,40,FEAWNA750,W  ,CAVNRDP ,CA,USC,NAM,JP,JPC,NAS,CAVNRDP,CA,NAM,USC,JPHKTIC,JP,JPC,NAS,919.0,642.0
743,551805860,9/2/2010,2010/35,2010/35,10,279954,07/16/2010,Active,CY,SD,DRY,DRY,40,FEAWNA750,W  ,CAVNRDP ,CA,USC,NAM,JP,JPC,NAS,CAVNRDP,CA,NAM,USC,JPNGO05,JP,JPC,NAS,630.0,491.0
744,551805916,9/22/2010,2010/38,2010/38,1,21413,07/16/2010,Active,CY,CY,REEF,REEF,40,ELANAMU1A,R  ,USHOUTM ,US,USC,NAM,BR,BRC,LAM,USHOUTM,US,NAM,USC,BRSSZ30P,BR,BRC,LAM,34.0,33.0
745,551805945,9/9/2010,2010/36,2010/36,1,21413,07/16/2010,Active,CY,CY,REEF,REEF,40,ELANAMU1A,R  ,USHOUTM ,US,USC,NAM,BR,BRC,LAM,USHOUTM,US,NAM,USC,BRSSZ30P,BR,BRC,LAM,34.0,34.0
746,551806036,9/9/2010,2010/36,2010/36,5,105484,07/16/2010,Active,CY,CY,DRY,DRY,40,WAFMEA999,WM ,CIABJPT ,CI,CIC,AFR,IN,INC,WCA,CIABJPT,CI,AFR,CIC,INMAATM,IN,INC,WCA,475.0,330.0
747,551806221,9/30/2010,2010/39,2010/39,1,12567,07/16/2010,Active,SD,CY,DRY,DRY,40,NEUNAM892,E  ,        ,US,USC,NAM,NL,NLC,NEU,USCHSTM,US,NAM,USC,NLROT22,NL,NLC,NEU,59.0,
748,551806292,9/9/2010,2010/36,2010/36,1,14221,07/16/2010,Active,CY,CY,DRY,DRY,40,FEANAM811,W  ,USLSATM ,US,USC,NAM,CN,PRN,NAS,USLSATM,US,NAM,USC,CNHSKPT,CN,PRN,NAS,61.0,30.0
749,551806303,9/4/2010,2010/35,2010/35,5,25979,07/16/2010,Active,CY,CY,DRY,DRY,20,NEUCAN888,E  ,CAMONCT ,CA,USC,NAM,GB,GBC,NEU,CAMONCT,CA,NAM,USC,GBFXSTM,GB,GBC,NEU,62.0,46.0
750,551806303,9/4/2010,2010/35,2010/35,25,128404,07/16/2010,Active,CY,CY,DRY,DRY,20,NEUCAN888,E  ,CAMONCT ,CA,USC,NAM,GB,GBC,NEU,CAMONCT,CA,NAM,USC,GBFXSTM,GB,GBC,NEU,310.0,220.0
